%-----------------------------------------------------------------
% Neuron11 
% Copyright (c) 2010 Javier G. Orlandi <javiergorlandi@gmail.com> 
%-----------------------------------------------------------------
% Generated Positional Map
% Format: Neuron # | X | Y
%-----------------------------------------------------------------
3665 2.22776 0.0696805
3666 -1.54403 2.10252
3667 1.50646 0.0797542
3668 -0.813909 -1.22824
3669 0.565395 -0.242674
3670 -0.973364 0.886853
3671 -0.0709618 -0.140952
3672 1.01566 0.282419
3673 1.5951 1.29452
3674 -2.11262 1.90985
3675 -2.13592 2.22415
3676 0.921014 -0.478491
3677 -2.3879 0.686965
3678 0.0907893 2.25655
3679 -2.37788 -1.54259
3680 -0.340868 1.02022
3681 1.97931 0.734412
3682 2.32526 -2.13269
3683 -0.390583 0.861414
3684 2.25042 0.812933
3685 -0.0380882 -1.74806
3686 2.40663 -2.10838
3687 -0.95065 -2.25026
3688 0.703069 -0.854703
3689 0.634541 -2.48627
3690 0.366124 -1.89263
3691 1.16658 -2.01806
3692 0.590325 -0.972219
3693 -0.947501 2.01285
3694 -2.10133 -0.218345
3695 -0.75722 2.47874
3696 -1.92133 -2.43937
3697 0.319593 -1.63172
3698 -0.592168 1.64414
3699 2.21793 -1.0531
3700 -1.82438 2.06841
3701 0.607473 -2.49255
3702 -2.32701 0.106713
3703 -0.927035 -0.155744
3704 -1.13313 2.0504
3705 0.810024 -0.167392
3706 -0.529356 -2.15463
3707 0.972502 0.514606
3708 1.61295 2.14594
3709 -0.568656 1.23046
3710 -1.52656 -2.20866
3711 -1.54292 -0.429089
3712 -1.27434 1.23997
3713 -0.454384 2.07024
3714 -0.989047 -1.61786
3715 2.20264 -0.675781
3716 -0.811824 -2.11702
3717 1.82307 2.426
3718 -1.6778 1.0256
3719 0.0512401 -1.18501
3720 -0.797611 2.08672
3721 -1.04269 0.392883
3722 -2.48384 -1.29164
3723 -1.01054 1.48236
3724 -0.0749467 -1.08796
3725 -1.0368 2.13458
3726 2.24291 -1.12266
3727 1.24633 2.31936
3728 0.818044 1.36957
3729 -1.4359 -0.396085
3730 0.926649 0.259558
3731 -2.00447 -1.52224
3732 0.46913 1.87106
3733 2.4107 0.899562
3734 -0.729257 -1.73233
3735 0.152462 1.5502
3736 0.73679 -0.514729
3737 -0.800803 1.53853
3738 0.800729 -1.80856
3739 -1.25143 -1.65833
3740 0.553872 -0.775213
3741 -1.48299 -1.23335
3742 0.931708 -0.926476
3743 -0.360484 1.24862
3744 -2.441 1.33492
3745 -0.0470327 -0.198122
3746 -2.39004 -1.29702
3747 -1.71511 1.53976
3748 1.03668 0.0194304
3749 0.635755 -1.02133
3750 -2.43057 -0.875387
3751 1.40684 -1.39656
3752 1.89955 1.43074
3753 0.891224 -0.0427898
3754 -0.722733 -1.96107
3755 0.579819 2.41343
3756 1.53919 -0.0264043
3757 1.07778 -2.08224
3758 -0.236791 -0.839146
3759 0.832697 1.15912
3760 1.51972 -1.61479
3761 -2.46741 1.33743
3762 -1.14829 1.58713
3763 -1.16657 1.57827
3764 0.469765 0.899732
3765 0.199937 -0.455192
3766 -1.03515 1.69321
3767 0.635928 0.186648
3768 0.990617 0.916172
3769 -0.705586 2.39884
3770 1.09396 -0.0858454
3771 -0.273196 -0.0796342
3772 1.76575 1.6076
3773 1.4366 -0.832937
3774 -0.0177326 -1.75857
3775 -0.612258 -1.89189
3776 -0.635929 1.4747
3777 -1.93098 0.306601
3778 1.63058 -2.24528
3779 -0.678537 -0.554269
3780 -2.12751 0.760565
3781 0.551787 -0.705924
3782 -0.727599 -0.752911
3783 -1.95517 -0.517859
3784 0.0127734 -2.14851
3785 -2.01342 -2.0276
3786 -0.934533 -0.207635
3787 1.56775 0.226971
3788 2.43632 1.70932
3789 -2.36077 1.50549
3790 0.0206766 1.081
3791 2.28723 -2.25449
3792 -2.06957 1.97089
3793 0.423581 -0.243661
3794 -1.168 2.05859
3795 -0.700197 -0.168857
3796 -0.920429 -1.46549
3797 1.41469 -0.0412791
3798 0.430657 -0.0766015
3799 1.6106 0.00528892
3800 -1.77947 0.787747
3801 2.47854 -0.479812
3802 -1.66087 -1.20357
3803 0.85769 -2.26894
3804 0.981934 0.538946
3805 1.8221 0.346865
3806 0.710501 -1.61986
3807 -0.353654 1.04032
3808 -1.65438 1.58179
3809 1.93645 -2.34915
3810 -2.4041 -2.00962
3811 0.960107 -1.30373
3812 0.702984 0.532472
3813 -0.251083 0.494095
3814 -0.322574 -0.0596528
3815 0.991815 1.65725
3816 2.01199 -2.46003
3817 -0.935328 -0.970134
3818 -1.51103 0.0555246
3819 1.15965 0.958257
3820 -1.94351 2.00034
3821 -0.765997 -0.80062
3822 -1.58956 -1.14641
3823 0.582961 1.179
3824 -1.22673 2.46551
3825 0.489904 -2.00861
3826 0.827162 -0.0144259
3827 0.120715 1.55905
3828 -1.65046 -2.27188
3829 0.657946 1.80649
3830 2.22947 -0.133196
3831 -0.5135 -1.85551
3832 -2.11703 0.447802
3833 -1.86383 1.64389
3834 -1.18445 1.24108
3835 -1.99884 -0.473915
3836 -2.40816 1.64538
3837 -2.4354 0.484647
3838 1.2875 -1.57879
3839 1.06533 1.90935
3840 1.3099 -0.199841
3841 0.869581 0.919618
3842 0.0163494 -0.304386
3843 -1.37784 -1.20528
3844 2.19253 1.03311
3845 -1.02626 -0.183216
3846 -1.12369 0.773883
3847 -1.2104 -0.451716
3848 -0.257975 2.10901
3849 -1.46886 1.8812
3850 -1.37945 0.684329
3851 0.254749 -1.1518
3852 1.89927 -1.85281
3853 -0.0740098 -2.20666
3854 0.0659872 -1.05792
3855 -0.0439269 0.948448
3856 -0.059302 -1.50649
3857 1.03411 1.04215
3858 -1.34906 1.31438
3859 1.26254 -1.82433
3860 -0.610235 0.278702
3861 -0.635235 0.108851
3862 0.411302 -0.138149
3863 -0.88051 1.81626
3864 -2.161 0.590025
3865 -0.445853 -0.10477
3866 1.45727 0.417421
3867 0.377346 -1.2116
3868 -0.864163 1.73332
3869 1.52587 -2.1335
3870 -1.8703 -1.90337
3871 0.798768 -1.72558
3872 -0.259564 0.279372
3873 -2.24942 2.19252
3874 0.27473 -2.40449
3875 1.88549 -0.180107
3876 1.47628 -0.103982
3877 -2.09481 1.44902
3878 -2.3246 -0.373749
3879 -2.17207 -1.35008
3880 1.89488 -1.09978
3881 0.170517 1.55675
3882 -1.5216 -1.83065
3883 1.50204 2.28828
3884 2.38669 -1.90074
3885 0.954756 -2.19498
3886 2.32959 -0.857502
3887 -1.53148 -0.56123
3888 0.627065 2.09872
3889 -0.537616 -0.186041
3890 -1.13329 0.0136097
3891 -0.81669 -1.04081
3892 -0.54018 0.294419
3893 -0.711814 1.62862
3894 1.91713 -1.86224
3895 2.00654 -0.968652
3896 -1.74086 0.628519
3897 2.48054 -2.23429
3898 2.25947 -1.55476
3899 0.869651 -1.3054
3900 -2.38471 -2.4722
3901 1.76409 -0.802854
3902 -1.53532 -0.230706
3903 0.965506 0.0361175
3904 1.43993 -1.28294
3905 1.74079 1.98662
3906 0.619627 -1.6789
3907 -2.37192 2.27559
3908 1.17021 -1.91929
3909 0.749431 1.2331
3910 1.47539 0.445642
3911 1.05595 0.185354
3912 -0.767199 -0.357188
3913 1.51626 -0.970214
3914 -1.71427 -0.756339
3915 -1.54286 1.29689
3916 0.694517 -2.19141
3917 -0.36585 0.450875
3918 -0.54503 1.05452
3919 0.613123 -0.950295
3920 -1.26088 -1.0417
3921 1.49216 -1.19773
3922 -2.31727 2.05763
3923 -1.10449 2.26396
3924 -2.02556 0.209224
3925 1.38936 -0.0794102
3926 0.754208 -1.49944
3927 0.191717 2.45699
3928 -0.356646 1.81326
3929 -1.23678 -1.10619
3930 1.19547 -0.304452
3931 0.792673 1.289
3932 -0.45017 -2.41184
3933 1.27132 -0.557557
3934 -0.212509 -0.37544
3935 -2.05269 2.49499
3936 2.43209 1.77567
3937 1.81161 0.0682141
3938 -1.08027 -1.24727
3939 -0.963325 2.4817
3940 -1.31873 1.11015
3941 0.996131 -1.71828
3942 -1.01256 -0.712935
3943 -2.3971 -1.68597
3944 1.48128 -2.03776
3945 -0.0266401 1.05667
3946 0.578458 -2.41661
3947 -2.16978 2.00237
3948 -0.56524 -2.0695
3949 -2.1205 -0.99588
3950 -0.389854 -1.41358
3951 -2.1937 0.16719
3952 1.46228 1.01557
3953 -0.149931 0.0232043
3954 1.12604 -0.463311
3955 2.32052 1.12085
3956 2.13223 -0.91042
3957 -0.54924 1.12673
3958 -1.66093 2.16818
3959 -1.94668 0.378978
3960 -2.49577 -1.57288
3961 -0.47177 -0.0867587
3962 -1.1317 -2.49444
3963 -2.35439 2.01926
3964 -2.19145 0.72405
3965 -0.339354 1.56976
3966 -2.34121 -0.287546
3967 -0.375748 1.12393
3968 -1.5096 -2.01112
3969 2.37532 -0.569959
3970 -2.35756 -1.75961
3971 1.19627 0.649409
3972 0.477351 0.689181
3973 1.08468 1.55548
3974 0.0259872 1.64969
3975 -1.90548 1.61195
3976 1.19975 1.41881
3977 0.561355 -1.10912
3978 1.74319 -0.206943
3979 -0.0397637 -2.04445
3980 -1.40138 0.665103
3981 0.405938 -1.96135
3982 1.84264 -0.607788
3983 -0.762203 -0.631931
3984 -2.13854 0.949508
3985 -0.41624 -0.705338
3986 0.0384474 -0.616709
3987 1.99572 -0.202042
3988 -1.32031 1.04103
3989 -1.63003 1.20583
3990 -2.05138 1.19881
3991 0.541411 -1.87562
3992 1.71388 -0.156664
3993 -1.18099 -2.04251
3994 0.247325 0.323789
3995 0.760608 0.0269489
3996 -1.93978 2.01793
3997 0.927749 0.192311
3998 -2.40417 1.05859
3999 1.15362 0.128747
4000 0.31477 -1.38713
4001 1.78487 2.1052
4002 -0.968679 2.33605
4003 2.4945 -2.35388
4004 -1.56736 1.72105
4005 0.80439 0.0875425
4006 -2.12403 -0.492382
4007 -1.51089 -2.46783
4008 -1.4771 0.854699
4009 0.0314713 1.37939
4010 2.34807 2.02306
4011 -2.28492 -0.250967
4012 -0.705644 -0.0810326
4013 -1.18403 -1.66905
4014 0.0747416 2.33285
4015 0.749976 1.53577
4016 0.40826 2.30181
4017 1.37769 -1.22031
4018 -0.34112 -1.49699
4019 0.0428507 1.77568
4020 1.59609 -2.40275
4021 -0.703174 1.1353
4022 -1.4747 0.430165
4023 -2.09903 -1.43955
4024 1.79758 -0.516919
4025 0.527995 -2.38171
4026 -0.0566368 2.45948
4027 0.187352 -0.20407
4028 -1.00116 0.986947
4029 -2.13444 -2.00939
4030 -1.95056 -1.4379
4031 0.367863 -0.597137
4032 2.08754 -1.24829
4033 -0.574164 -0.561386
4034 -1.5588 -0.934355
4035 2.35815 1.56696
4036 -0.74223 -2.45836
4037 2.01129 0.754389
4038 0.817584 0.580367
4039 0.799755 -1.04143
4040 0.193041 0.136516
4041 -1.58531 -0.820137
4042 -0.628108 -0.943703
4043 -2.25203 1.42047
4044 0.631795 -0.584271
4045 1.58746 0.161742
4046 1.36097 -2.21551
4047 -1.75402 -1.90191
4048 -1.42837 0.0227626
4049 1.53512 0.755983
4050 -1.35794 -0.14551
4051 -0.54174 -2.41913
4052 -1.93513 -1.64917
4053 -0.54083 -1.30633
4054 -2.03332 -1.79813
4055 -0.39933 2.16573
4056 0.684982 2.24351
4057 0.466103 -0.761846
4058 -2.10345 -1.74525
4059 -2.17843 -1.40894
4060 -0.726975 0.857813
4061 0.591809 -2.16281
4062 -0.878553 1.14878
4063 1.94289 1.44317
4064 -0.478509 1.29867
4065 0.69557 -1.20949
4066 2.08567 -0.237209
4067 -0.0630616 0.667919
4068 2.00382 -2.29457
4069 -0.553779 -0.556428
4070 0.685597 -0.488052
4071 -0.92626 1.31592
4072 0.5198 -2.18386
4073 0.950226 0.620622
4074 -0.766925 -0.243204
4075 1.72456 -1.04385
4076 -0.77846 -2.00029
4077 2.25073 0.693026
4078 1.71196 1.7711
4079 2.16327 1.56787
4080 0.470923 0.248043
4081 1.69173 -0.795582
4082 2.47558 0.654776
4083 -1.72093 -1.60618
4084 -1.04851 -1.21231
4085 0.540023 2.18842
4086 -0.0688154 -0.381669
4087 -2.07798 0.692143
4088 1.77863 0.316513
4089 -1.31211 -0.0585249
4090 2.03821 2.46085
4091 -2.06924 -1.92228
4092 1.36308 1.98714
4093 1.55045 0.958781
4094 -1.50315 -0.916772
4095 -0.131331 -1.06872
4096 0.299443 -1.87569
4097 0.198493 1.12175
4098 -1.98816 0.242309
4099 1.01095 0.182147
4100 1.0856 -1.62602
4101 0.597887 0.519543
4102 1.72748 0.000414497
4103 -2.28212 2.15328
4104 -0.681652 1.78256
4105 1.32686 1.40235
4106 1.95933 -2.14645
4107 1.05531 -2.00387
4108 -0.0891158 1.25705
4109 -1.26657 -0.466272
4110 1.65506 0.8456
4111 -1.66885 1.5198
4112 -2.06132 1.36222
4113 0.887788 1.54589
4114 -1.51539 -1.39485
4115 -1.08071 -1.5092
4116 -1.70056 -1.60867
4117 2.4118 -2.01109
4118 0.374507 -0.291926
4119 2.12334 -1.06351
4120 1.46344 -2.18939
4121 -0.906297 -2.46358
4122 -1.64737 1.82068
4123 -0.137649 -2.01321
4124 0.843571 -1.48621
4125 -0.652093 2.17823
4126 -0.619027 -0.238514
4127 -0.539188 -0.941464
4128 2.26436 1.65882
4129 -0.627871 0.0457964
4130 2.15878 -1.98561
4131 1.46408 1.17185
4132 0.947446 0.976309
4133 -0.9984 0.718089
4134 -0.3019 -1.22043
4135 -0.587372 2.2
4136 -1.40226 0.594721
4137 0.795058 1.24932
4138 -0.000997045 1.84152
4139 0.376963 -0.837461
4140 2.49957 1.68776
4141 -0.641132 -1.68667
4142 -0.812584 -1.473
4143 1.68328 -0.147187
4144 -1.35576 1.16413
4145 -0.068285 -0.400143
4146 1.67689 -1.01818
4147 -1.34414 1.84194
4148 -1.26409 -0.432717
4149 1.09265 1.92198
4150 2.20408 0.303978
4151 1.5025 0.00295572
4152 -1.81755 -0.882984
4153 2.26173 -1.3551
4154 1.04447 2.29239
4155 -1.78857 -2.19835
4156 2.47523 1.89185
4157 1.04297 -2.22159
4158 1.4653 0.907163
4159 1.85071 2.35733
4160 -1.45044 1.92913
4161 1.58137 1.976
4162 1.45682 -0.62286
4163 -2.09984 -0.937661
4164 -0.50574 -0.121224
4165 -0.395358 1.51624
4166 2.39616 -2.03649
4167 1.64912 -1.50022
4168 1.95951 1.81669
4169 2.41453 -0.457103
4170 0.401278 1.04856
4171 0.297101 0.317164
4172 -0.731934 1.97709
4173 1.00124 0.532152
4174 0.710888 -1.50408
4175 -1.17422 -0.333029
4176 0.485733 -0.936954
4177 0.397038 -0.664103
4178 -0.927063 1.56496
4179 -2.09018 -0.846344
4180 2.11491 0.704909
4181 2.40318 -2.44195
4182 -2.06989 0.852712
4183 -1.20298 -0.843917
4184 -1.69156 0.145873
4185 -2.21986 2.33994
4186 0.646363 -0.36857
4187 1.91721 -0.408521
4188 -0.189687 -1.02744
4189 -1.19512 -1.40174
4190 0.0105215 -1.14663
4191 -1.03384 -1.71607
4192 0.224942 -2.21461
4193 2.26952 0.68
4194 0.199505 -1.28273
4195 -0.0560882 -2.04027
4196 -2.33771 0.553775
4197 1.05292 -1.98381
4198 -0.412333 -2.14104
4199 0.880405 1.3846
4200 1.14359 -0.345989
4201 -0.115811 -1.88143
4202 -0.135624 0.604632
4203 -0.522702 0.594237
4204 1.81301 -0.503549
4205 -0.129784 -1.50331
4206 1.93837 0.120565
4207 0.979543 0.26708
4208 -0.195271 2.18367
4209 -0.672647 -2.17203
4210 -1.75471 1.5855
4211 1.25687 0.465937
4212 0.063768 1.91943
4213 -1.87361 0.207384
4214 0.457041 -0.321374
4215 -0.0382844 -0.429242
4216 -0.166639 -1.18736
4217 1.12829 -0.939642
4218 -1.57176 0.343256
4219 -0.566437 2.39117
4220 1.52723 -1.92389
4221 1.60639 -1.80257
4222 1.06169 1.76431
4223 -2.31332 -0.33797
4224 -0.666012 -0.714645
4225 1.77041 -0.242828
4226 0.052638 2.48145
4227 -1.48547 1.95377
4228 -1.36562 1.27342
4229 -1.68542 0.648537
4230 1.35927 -0.153614
4231 -1.7284 -2.48611
4232 -2.23726 0.28366
4233 1.44786 2.1191
4234 1.86398 -0.294913
4235 1.82187 -0.22431
4236 -1.3697 -1.5366
4237 2.1654 -0.68801
4238 -0.444399 -0.819999
4239 2.15295 -0.669265
4240 1.48773 -0.862759
4241 -1.67501 -1.16213
4242 -2.40471 0.107754
4243 -0.696151 -0.632134
4244 -2.26596 0.640612
4245 1.44772 -2.28564
4246 0.462205 1.27381
4247 -0.972411 -2.0425
4248 -0.314204 1.57193
4249 1.08676 0.32703
4250 0.0266001 -1.85193
4251 -1.99776 0.417348
4252 2.19297 -0.314813
4253 -1.83177 0.766102
4254 -1.53531 2.46784
4255 1.3187 -1.76208
4256 2.44488 -1.35447
4257 1.35137 -0.674443
4258 -1.64242 -0.696329
4259 -2.37405 -1.3302
4260 -1.29033 1.61238
4261 2.15694 -2.3557
4262 0.0689416 0.950581
4263 2.0159 -1.17272
4264 0.539223 0.101989
4265 1.82689 0.0250239
4266 -1.9259 -0.492374
4267 -1.70584 -0.610929
4268 2.04383 -1.22233
4269 -2.38735 2.18555
4270 0.614817 0.63338
4271 0.169183 -1.50931
4272 -1.49205 1.79403
4273 1.6674 0.140353
4274 -1.49394 -0.454811
4275 -1.89809 1.01569
4276 1.85611 -1.22322
4277 -1.12417 -1.66133
4278 -1.22454 0.489093
4279 1.04731 2.00536
4280 0.323466 -0.913711
4281 -1.59123 -0.908076
4282 -1.46644 1.43516
4283 -0.829697 -2.17046
4284 1.7021 2.41206
4285 0.230992 -0.30824
4286 -0.0510885 -0.788348
4287 -0.195112 1.50193
4288 -0.281825 -0.936516
4289 1.08196 -2.195
4290 0.434656 -2.27407
4291 2.35921 -0.864538
4292 -1.32554 -0.940853
4293 -2.15668 -0.875165
4294 -2.45209 2.21681
4295 0.67135 -0.977345
4296 -1.43586 1.68845
4297 0.318866 -0.0915841
4298 -0.320344 1.72741
4299 0.68865 1.45049
4300 2.11993 -1.92956
4301 -1.24716 2.02802
4302 1.97828 -0.662031
4303 0.443097 0.000108231
4304 -1.88838 0.65667
4305 -1.60263 -1.63969
4306 0.184706 -1.83249
4307 1.75622 0.312731
4308 -2.05526 -1.05557
4309 2.47556 -2.17099
4310 1.37844 -1.62782
4311 -0.376236 1.05153
4312 1.99779 2.15974
4313 -0.261743 1.91193
4314 -1.06175 1.72054
4315 -0.383616 0.718834
4316 1.43357 1.71108
4317 1.06501 -1.755
4318 -2.10949 0.461186
4319 0.253665 -2.20952
4320 -0.383155 0.78421
4321 -2.46765 1.04508
4322 -1.39312 -1.64744
4323 -2.0423 -1.65764
4324 0.372806 -2.12223
4325 -1.48007 -1.27802
4326 -0.894554 -1.8122
4327 -0.0654165 1.67309
4328 1.12368 0.284836
4329 -1.83948 1.10523
4330 -1.03222 -0.9352
4331 -0.829367 -0.835558
4332 0.00936086 -0.816618
4333 1.87021 1.37703
4334 0.769692 2.49881
4335 0.698036 2.39529
4336 -0.74915 0.616231
4337 0.203105 2.18651
4338 0.365881 0.827029
4339 -2.33774 -0.0161434
4340 2.12807 0.433445
4341 -1.93264 0.145253
4342 2.19252 0.0102777
4343 -0.210581 0.516713
4344 -2.39915 -0.530972
4345 -2.38652 -0.224787
4346 2.30417 -1.69837
4347 0.634662 0.079703
4348 0.641413 1.01956
4349 1.78964 -1.97061
4350 1.78149 2.30827
4351 -1.58936 -1.82489
4352 -1.94809 0.0143666
4353 1.53078 -1.16969
4354 0.654947 1.79106
4355 0.0145725 0.945056
4356 2.31043 1.13459
4357 1.64172 -0.875389
4358 -2.3793 0.551212
4359 1.64353 1.18704
4360 0.439752 -2.09635
4361 2.2153 1.62715
4362 0.75945 1.15576
4363 0.97045 -1.93845
4364 0.103261 -1.55997
4365 2.24723 -1.00864
4366 -0.0345939 -1.01189
4367 -1.59214 -2.18324
4368 0.530282 0.988402
4369 0.348459 0.109822
4370 -0.771673 0.805052
4371 1.2098 -1.18458
4372 2.23554 0.875251
4373 1.12881 -1.15468
4374 -1.18471 -0.174266
4375 -2.0508 0.178318
4376 -1.40916 2.3281
4377 1.92375 -0.540067
4378 -1.99738 0.440454
4379 -0.524354 1.46659
4380 -1.22583 -0.0487954
4381 -0.0960053 0.273728
4382 -0.880387 -1.24115
4383 0.497609 0.506384
4384 -1.1854 -0.413705
4385 1.88174 -0.592079
4386 0.278587 -2.10281
4387 -1.81433 -2.42492
4388 -2.458 1.32312
4389 -0.772368 -1.98577
4390 1.17305 2.30809
4391 0.549858 -1.594
4392 -1.12823 -1.15838
4393 -1.58767 -0.771878
4394 -1.78274 -0.230177
4395 -1.80586 -0.197646
4396 -1.35111 -1.99749
4397 -1.01604 1.50762
4398 -2.28976 -0.347695
4399 1.80991 -1.74738
4400 0.810691 2.41531
4401 0.369024 -2.37839
4402 -0.998372 1.78138
4403 -0.500388 1.42577
4404 0.314095 2.18737
4405 0.8011 -0.407513
4406 -0.0862482 2.11323
4407 -0.457858 0.0543891
4408 1.11181 -2.21913
4409 1.14989 1.33925
4410 -1.39251 -1.75878
4411 -1.48236 -1.88637
4412 -1.14637 -1.17141
4413 1.38322 0.885695
4414 1.74835 2.20675
4415 -0.261926 -0.73825
4416 0.511718 -1.57172
4417 1.46607 0.741992
4418 -0.822032 0.185324
4419 -0.96033 -1.02041
4420 1.0158 0.457778
4421 -0.275627 -0.684331
4422 1.85858 -1.71224
4423 -0.570206 0.532001
4424 -0.43755 -1.37848
4425 0.622833 1.62766
4426 1.18616 1.38352
4427 -2.3875 -1.05445
4428 0.980428 1.08346
4429 -2.1584 -1.5013
4430 1.21112 -2.20837
4431 -1.79971 -2.24288
4432 1.10347 -2.10706
4433 -2.11408 -0.399381
4434 -2.35739 -2.36986
4435 1.94912 -0.233378
4436 -0.365496 1.32798
4437 -0.165745 2.33847
4438 0.640909 0.0464873
4439 1.61747 -1.77954
4440 2.46121 -2.48176
4441 1.16774 -0.70243
4442 -1.58769 -0.0270786
4443 1.31269 0.767011
4444 1.29366 1.40062
4445 -0.266233 2.16686
4446 -1.91434 -2.42155
4447 -0.674418 1.16732
4448 0.106664 1.16827
4449 -1.01573 0.413272
4450 -1.11905 1.57229
4451 -0.96651 0.655968
4452 -1.78131 -0.641702
4453 -1.79051 2.04425
4454 0.809349 1.15936
4455 0.56752 -0.00678176
4456 -1.04867 -1.34302
4457 2.49452 -1.8399
4458 1.08239 -2.14678
4459 -0.599822 -1.80191
4460 0.516815 2.24784
4461 -2.41306 2.1917
4462 0.0464774 -0.86065
4463 0.148663 -2.49209
4464 2.03297 0.438584
4465 2.22214 2.2122
4466 2.29214 -2.07898
4467 1.66532 1.28159
4468 -1.70589 1.23631
4469 1.18148 0.45766
4470 -0.380637 -1.63259
4471 0.781046 -0.619834
4472 -2.22674 -1.66765
4473 2.46613 -1.45909
4474 1.60029 -2.4875
4475 0.806769 1.72056
4476 -1.47896 0.163983
4477 -2.00562 0.541874
4478 -2.40284 0.500415
4479 -2.48911 -0.198226
4480 0.240282 -1.35775
4481 1.9945 0.733422
4482 -2.20617 0.576505
4483 -0.715545 1.4776
4484 0.769006 -1.92571
4485 -0.0185063 2.25043
4486 -0.788659 1.8211
4487 2.14676 0.826885
4488 0.996822 -0.277206
4489 -2.15843 0.799358
4490 -1.95976 -0.116534
4491 0.336637 1.75122
4492 2.40555 -2.16354
4493 -1.75994 -0.824118
4494 1.66885 -0.100912
4495 -0.186614 -1.13515
4496 0.0261758 -1.38803
4497 0.396893 -0.817493
4498 -0.163574 -2.40426
4499 1.10159 -1.36957
4500 2.16449 0.11685
4501 -2.40317 -1.44104
4502 1.27817 -0.799394
4503 -2.28295 -1.95628
4504 -2.4967 1.30424
4505 0.859273 -2.20655
4506 0.819041 -1.35184
4507 1.26463 -1.42608
4508 -0.422715 -2.04802
4509 1.14651 1.15224
4510 -1.87933 -2.20768
4511 -0.92173 1.94159
4512 1.82725 0.212539
4513 1.90354 0.00988277
4514 2.07779 0.693462
4515 0.512068 -0.0728937
4516 0.72287 1.50489
4517 -0.00931836 -0.845596
4518 -1.44373 -0.350982
4519 -2.0281 2.1361
4520 2.15545 1.73376
4521 0.207539 -1.3615
4522 1.26183 -0.43192
4523 2.05933 -2.13143
4524 -0.0611497 -2.09973
4525 2.29373 -1.87243
4526 -2.09716 0.490195
4527 -0.380224 -2.39734
4528 1.83364 -0.254866
4529 2.28568 0.781993
4530 2.17302 1.71033
4531 1.88408 2.18333
4532 1.44912 -0.0841149
4533 1.39074 -1.1924
4534 0.0985194 1.2316
4535 0.683285 -0.201131
4536 -0.88891 -1.58305
4537 -0.941178 -2.35725
4538 -1.0647 -0.596285
4539 -1.83318 -1.87028
4540 1.28635 -0.269797
4541 -2.30688 -2.37396
4542 -1.59213 -0.408685
4543 -0.108912 1.49566
4544 -2.1611 -1.46037
4545 1.656 0.547345
4546 2.10409 2.09564
4547 -2.02705 -1.44376
4548 0.0589059 -1.84444
4549 -2.07282 -0.285204
4550 1.1343 -2.13958
4551 -0.0985879 1.97503
4552 0.529413 0.656033
4553 -1.61343 -2.29682
4554 1.69829 -1.38267
4555 -0.866963 1.50332
4556 -0.673331 1.55339
4557 -0.720685 -1.05058
4558 0.111102 -2.25963
4559 -1.57689 1.69623
4560 -0.97504 2.27459
4561 1.49908 1.04224
4562 -1.53929 -1.89898
4563 -0.450289 -1.77321
4564 -1.82696 1.22644
4565 -1.22298 0.0176143
4566 -1.69873 -1.3216
4567 -1.06935 -1.33543
4568 1.52635 0.970888
4569 0.970355 -1.18186
4570 -0.34259 1.9264
4571 -1.55619 1.24967
4572 -0.00497448 -0.641289
4573 1.85269 -2.1775
4574 1.81205 -0.292472
4575 -1.62312 -1.28388
4576 1.43999 1.68692
4577 -0.817854 1.37919
4578 0.949484 0.255593
4579 2.00702 2.37706
4580 -1.84448 -2.45208
4581 -1.60743 -1.11745
4582 -2.4265 -1.59336
4583 0.649252 2.2738
4584 1.69961 -1.79784
4585 1.85331 -0.678499
4586 -1.35327 1.06374
4587 -0.87015 0.804596
4588 -2.11853 2.03723
4589 -2.45012 2.48164
4590 -1.06747 0.881907
4591 -1.36646 -2.31832
4592 1.05681 -2.27995
4593 0.214121 1.26451
4594 0.213062 0.252465
4595 -2.13078 -0.0813419
4596 -0.338137 -1.88502
4597 -0.270992 0.418405
4598 1.50983 1.69957
4599 1.0784 0.188177
4600 -1.36662 -0.585175
4601 -2.34857 -0.31634
4602 0.393463 2.48312
4603 -0.134811 1.02519
4604 2.45181 0.977847
4605 1.95438 -1.08891
4606 1.61998 -1.84135
4607 -1.76249 -0.0748975
4608 2.4444 -0.458099
4609 2.25718 0.787965
4610 -2.14577 -1.42277
4611 1.87941 -1.37896
4612 1.00687 -1.02746
4613 2.21281 2.4268
4614 0.918733 0.906917
4615 -2.3273 1.89575
4616 1.79793 -2.25488
4617 2.22371 -2.16497
4618 0.626949 0.383097
4619 1.48773 -1.99896
4620 1.45328 1.9961
4621 2.0653 -0.606401
4622 0.471402 2.01514
4623 0.539754 -0.19012
4624 0.063732 2.03423
4625 2.09395 -1.43682
4626 -1.13162 1.19718
4627 -1.22696 -2.39319
4628 -0.176024 0.0341739
4629 -0.353818 1.09257
4630 1.26273 -1.90062
4631 -1.21776 -1.82434
4632 -1.17685 -1.78252
4633 -0.0107163 0.0122512
4634 -0.166007 -2.29065
4635 -0.594319 2.28777
4636 1.65863 -0.143761
4637 -0.288532 1.98341
4638 -0.623704 0.131835
4639 -0.537061 1.411
4640 0.648686 1.48714
4641 0.117073 2.10873
4642 -0.882429 0.350128
4643 -1.64932 -1.01564
4644 -0.175536 0.24906
4645 0.545844 2.44428
4646 -1.66028 -0.944055
4647 -0.278235 2.22084
4648 -0.391491 0.961554
